"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"785","GO:0001069","Montipora_capitata_PredGene_g27065","regulatory region RNA binding","MF",0.0322543030319373,-2.22099419879638,0.0133653026475754,"CvsMid","M.capitata","Hawaii",NA,NA,NA
"2479","GO:0003725","Montipora_capitata_PredGene_adi2mcaRNA3796_R3","double-stranded RNA binding","MF",0.0083117296560036,-1.82535909691005,0.0163694215376576,"CvsHigh","M.capitata","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2480","GO:0003725","Montipora_capitata_PredGene_g27065","double-stranded RNA binding","MF",0.0083117296560036,-2.22099419879638,0.0133653026475754,"CvsMid","M.capitata","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2481","GO:0003725","Montipora_capitata_PredGene_adi2mcaRNA10298_R0","double-stranded RNA binding","MF",0.0083117296560036,0.625802440730696,0.0482240776358442,"CvsMid","M.capitata","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2482","GO:0003725","Montipora_capitata_PredGene_adi2mcaRNA3796_R3","double-stranded RNA binding","MF",0.0083117296560036,-1.77806972826932,0.00809420291076694,"CvsMid","M.capitata","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2486","GO:0003730","Montipora_capitata_PredGene_g63102","mRNA 3'-UTR binding","MF",0.0411518388619281,-1.62812032445972,4.72704839112983e-05,"CvsMid","M.capitata","Hawaii","mRNA 3'-UTR binding","nucleic acid binding activity","F"
"2487","GO:0003730","Montipora_capitata_PredGene_adi2mcaRNA4923_R2","mRNA 3'-UTR binding","MF",0.0411518388619281,-4.46635203874297,5.72552982857469e-14,"CvsMid","M.capitata","Hawaii","mRNA 3'-UTR binding","nucleic acid binding activity","F"
"2488","GO:0003730","Montipora_capitata_PredGene_g63102","mRNA 3'-UTR binding","MF",0.0411518388619281,-1.87518715817811,8.02705961132214e-06,"CvsHigh","M.capitata","Hawaii","mRNA 3'-UTR binding","nucleic acid binding activity","F"
"2489","GO:0003730","Montipora_capitata_PredGene_adi2mcaRNA4923_R2","mRNA 3'-UTR binding","MF",0.0411518388619281,-4.72041191506315,2.47397201410538e-13,"CvsHigh","M.capitata","Hawaii","mRNA 3'-UTR binding","nucleic acid binding activity","F"
"2571","GO:0003904","Montipora_capitata_PredGene_g48085","deoxyribodipyrimidine photo-lyase activity","MF",0.0061420321809216,0.538820440813931,0.034902896659135,"CvsHigh","M.capitata","Hawaii","deoxyribodipyrimidine photo-lyase activity","other molecular function","F"
"2653","GO:0004013","Montipora_capitata_PredGene_g43715","adenosylhomocysteinase activity","MF",0.000461334814555791,-0.901570937230578,0.0203825458908383,"CvsMid","M.capitata","Hawaii","adenosylhomocysteinase activity","other molecular function","F"
"2654","GO:0004013","Montipora_capitata_PredGene_g43715","adenosylhomocysteinase activity","MF",0.000461334814555791,-0.988859316116855,0.0165202232253757,"CvsHigh","M.capitata","Hawaii","adenosylhomocysteinase activity","other molecular function","F"
"2655","GO:0004013","Montipora_capitata_PredGene_g43717","adenosylhomocysteinase activity","MF",0.000461334814555791,-1.47623288869408,4.9397323604574e-09,"CvsMid","M.capitata","Hawaii","adenosylhomocysteinase activity","other molecular function","F"
"2656","GO:0004013","Montipora_capitata_PredGene_g43717","adenosylhomocysteinase activity","MF",0.000461334814555791,-1.52943072875012,2.58988627201797e-08,"CvsHigh","M.capitata","Hawaii","adenosylhomocysteinase activity","other molecular function","F"
"2704","GO:0004064","Montipora_capitata_PredGene_g51186","arylesterase activity","MF",3.92810004261384e-06,1.3965636389616,0.0340543895112773,"CvsHigh","M.capitata","Hawaii","arylesterase activity","other molecular function","F"
"2705","GO:0004064","Montipora_capitata_PredGene_g51187","arylesterase activity","MF",3.92810004261384e-06,1.14828453083056,0.0222784191704073,"CvsHigh","M.capitata","Hawaii","arylesterase activity","other molecular function","F"
"2706","GO:0004064","Montipora_capitata_PredGene_g48239","arylesterase activity","MF",3.92810004261384e-06,-1.61859801516424,0.0220078617361787,"CvsMid","M.capitata","Hawaii","arylesterase activity","other molecular function","F"
"2707","GO:0004064","Montipora_capitata_PredGene_adi2mcaRNA26720_R3","arylesterase activity","MF",3.92810004261384e-06,1.02894117474215,0.0344722372359018,"CvsMid","M.capitata","Hawaii","arylesterase activity","other molecular function","F"
"2708","GO:0004064","Montipora_capitata_PredGene_adi2mcaRNA26720_R3","arylesterase activity","MF",3.92810004261384e-06,1.44378759547366,0.000719045218036458,"CvsHigh","M.capitata","Hawaii","arylesterase activity","other molecular function","F"
"2733","GO:0004089","Montipora_capitata_PredGene_adi2mcaRNA26720_R3","carbonate dehydratase activity","MF",7.00887817282282e-05,1.02894117474215,0.0344722372359018,"CvsMid","M.capitata","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2734","GO:0004089","Montipora_capitata_PredGene_g51186","carbonate dehydratase activity","MF",7.00887817282282e-05,1.3965636389616,0.0340543895112773,"CvsHigh","M.capitata","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2735","GO:0004089","Montipora_capitata_PredGene_adi2mcaRNA26720_R3","carbonate dehydratase activity","MF",7.00887817282282e-05,1.44378759547366,0.000719045218036458,"CvsHigh","M.capitata","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2736","GO:0004089","Montipora_capitata_PredGene_g51187","carbonate dehydratase activity","MF",7.00887817282282e-05,1.14828453083056,0.0222784191704073,"CvsHigh","M.capitata","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2737","GO:0004089","Montipora_capitata_PredGene_g48239","carbonate dehydratase activity","MF",7.00887817282282e-05,-1.61859801516424,0.0220078617361787,"CvsMid","M.capitata","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2956","GO:0004449","Montipora_capitata_PredGene_g6322","isocitrate dehydrogenase (NAD+) activity","MF",0.022055063229002,0.579370992329777,0.0111686762807594,"CvsMid","M.capitata","Hawaii","isocitrate dehydrogenase (NAD+) activity","other molecular function","F"
"2957","GO:0004449","Montipora_capitata_PredGene_g6322","isocitrate dehydrogenase (NAD+) activity","MF",0.022055063229002,0.647606164617925,0.00711275630833214,"CvsHigh","M.capitata","Hawaii","isocitrate dehydrogenase (NAD+) activity","other molecular function","F"
"3094","GO:0004607","Montipora_capitata_PredGene_g31904","phosphatidylcholine-sterol O-acyltransferase activity","MF",0.0190251681445357,1.03829187953379,0.0415539393911082,"CvsHigh","M.capitata","Hawaii","phosphatidylcholine-sterol O-acyltransferase activity","other molecular function","F"
"3096","GO:0004609","Montipora_capitata_PredGene_g41994","phosphatidylserine decarboxylase activity","MF",0.0462368536000014,-2.71249215193627,0.00972570146384113,"CvsHigh","M.capitata","Hawaii","phosphatidylserine decarboxylase activity","other molecular function","F"
