"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","20_T12_Mc_PWC","21_T33_Mc_EOU","22_ctl2_Mc_TWF_1","28_ctl1_Mc_GBM_1","29_T23_Mc_PND","33_T43_Mc_RFV","34_T22_Mc_SVS","39_T13_Mc_FJE","42_ctl3_Mc_MGR_1","46_T41_Mc_QYH_1","49_T31_Mc_SWQ","55_T32_Mc_TWP","56_T42_Mc_JAW","58_T21_Mc_EAH","61_T11_Mc_RAP","gene_id"
"23",80.8354241079748,2.52336795044712,0.428497658263626,5.88887220684567,3.88839968420303e-09,1.34432103053482e-05,"CvsT2",23,21,285,435,28,46,26,40,546,39,39,43,24,52,55,"Mcavernosa30572"
"24",43.9545456035024,3.35116407370178,0.570680151998133,5.87222818590815,4.29976341127402e-09,1.34432103053482e-05,"CvsT2",7,7,98,367,13,25,8,3,471,20,6,11,8,21,11,"Mcavernosa30575"
"25",67.2133170145486,3.08019516250379,0.482656855656227,6.38174953159199,1.75076150758792e-10,2.18950234138945e-06,"CvsT2",13,19,179,474,23,32,13,19,622,36,12,29,21,34,21,"Mcavernosa30574"
"26",33.9434669360564,-1.54013299718078,0.355891785223615,-4.32753174174302,1.50789619871717e-05,0.00942887493057848,"CvsT2",31,14,24,57,38,30,34,31,31,26,11,36,29,75,45,"Mcavernosa04010"
"27",1053.28351038437,1.81379743791394,0.426327517869375,4.25446953783004,2.0954518288902e-05,0.0117015287876646,"CvsT2",1304,789,1904,4427,147,1542,442,415,3059,802,1271,1301,504,637,744,"Mcavernosa12089"
"28",30.0012792007762,-2.39000675793529,0.549438736898229,-4.34990581739414,1.36196015178018e-05,0.00896456508324367,"CvsT2",56,32,12,17,23,33,46,24,17,6,16,39,34,39,28,"Mcavernosa28951"
"29",84.4999454592228,-1.47446221298662,0.387163788758848,-3.80836807521019,0.00013988694420628,0.0411788088105928,"CvsT2",162,71,44,59,67,95,63,70,90,66,55,61,118,133,75,"Mcavernosa10782"
"30",158.344821589914,-3.34992443513918,0.788495455977581,-4.24850189020548,2.15204831373968e-05,0.0117015287876646,"CvsT2",84,87,32,102,801,81,113,91,125,47,102,56,121,103,40,"Mcavernosa13780"
"31",40.7448605394761,-3.23193833416467,0.794220580297352,-4.06932080877915,4.71503870441799e-05,0.0190213787217585,"CvsT2",34,28,8,24,13,18,15,115,9,29,16,19,17,176,64,"Mcavernosa03628"
"32",62.8032387982434,-2.07888267123407,0.43310809841235,-4.79991641545069,1.58731864360719e-06,0.00141963360563987,"CvsT2",78,53,24,53,65,88,52,81,31,13,63,87,60,82,64,"Mcavernosa26093"
"33",328.905102243987,-2.0685228159768,0.489967052949055,-4.22175900099118,2.42403208538774e-05,0.0126312271916079,"CvsT2",422,347,137,206,310,521,219,320,124,60,560,390,281,353,368,"Mcavernosa24709"
"34",41.0754131452848,-2.89996433474489,0.60420004507801,-4.79967580004148,1.58922680944812e-06,0.00141963360563987,"CvsT2",37,40,6,31,25,64,49,33,7,11,31,110,27,57,56,"Mcavernosa07006"
"35",92.2075788241777,-2.38583104868871,0.624115958228142,-3.82273681234183,0.000131978625964294,0.0402566999099869,"CvsT2",38,69,45,111,197,81,69,76,59,18,109,32,82,228,90,"Mcavernosa02968"
"36",41.6698066266137,-1.84784172095552,0.478265040559637,-3.86363535748564,0.000111711944696114,0.0367649889570948,"CvsT2",54,46,13,28,18,57,39,23,36,15,49,64,42,78,45,"Mcavernosa15503"
"37",285.445739358436,1.02497753920841,0.257850352975805,3.97508681830112,7.03535868166623e-05,0.0261073003350014,"CvsT2",331,216,573,874,112,400,135,137,596,280,278,330,176,222,221,"Mcavernosa18273"
"38",3062.58193234697,-0.665926975948865,0.159159774723495,-4.18401557243824,2.86404478696488e-05,0.0134433890569687,"CvsT2",3382,2263,2683,6319,2526,3300,2411,2986,4458,2242,2207,3191,2109,4740,3084,"Mcavernosa11839"
"39",117.065837293015,-1.79467512055639,0.434206366913683,-4.13323077990045,3.57699234252456e-05,0.0154254711157283,"CvsT2",152,136,55,107,131,89,99,119,104,61,86,60,146,195,122,"Mcavernosa01732"
"40",110.750866859731,1.07328728050644,0.275390055312675,3.89733492477731,9.72570722403794e-05,0.0337860262621718,"CvsT2",113,92,165,357,32,129,52,59,282,97,144,111,95,93,77,"Mcavernosa00103"
"41",234.587699043712,-0.762978101665355,0.19204156918151,-3.972984104,7.09777875731686e-05,0.0261073003350014,"CvsT2",275,194,183,412,199,276,172,182,338,171,168,249,221,353,224,"Mcavernosa20093"
"42",232.260005974569,-3.39498917816878,0.698041113985338,-4.86359486590368,1.15272737863512e-06,0.00120133404976757,"CvsT2",309,88,48,188,951,96,148,153,119,68,52,95,294,337,123,"Mcavernosa25968"
"43",45.8613326535666,-1.04686477194717,0.262721651694969,-3.98469165062429,6.75678061478118e-05,0.0261073003350014,"CvsT2",55,37,34,90,39,48,38,46,39,23,41,63,37,71,41,"Mcavernosa33068"
"44",48.8311865525838,3.29257335410616,0.586079945157256,5.61795942910605,1.93225854344396e-08,3.45211790633002e-05,"CvsT2",8,10,112,405,16,31,8,3,509,22,6,15,8,24,12,"Mcavernosa30571"
"45",54.0972095167914,3.41965168876641,0.554761631324963,6.16418204806108,7.08483979263803e-10,4.43015032233656e-06,"CvsT2",12,12,127,404,14,26,8,11,558,32,10,16,10,26,17,"Mcavernosa30570"
"46",38.5420593930585,-1.43102941673385,0.345989549654756,-4.13604809209354,3.53338170459159e-05,0.0154254711157283,"CvsT2",61,38,26,39,46,46,24,36,35,15,33,49,29,54,36,"Mcavernosa33020"
"47",267.071903947794,-2.30668169799512,0.549281470708991,-4.1994529599146,2.67560606103e-05,0.0133844517596965,"CvsT2",274,139,152,300,731,246,155,401,120,120,145,206,160,231,294,"Mcavernosa03157"
"48",525.885378928909,-1.998289011645,0.464129908422391,-4.30545193357031,1.66645172954719e-05,0.00992411682367483,"CvsT2",726,414,216,594,879,733,318,373,346,132,415,632,490,746,620,"Mcavernosa02761"
"49",461.0292515652,-0.590039990950675,0.141124343011612,-4.18099371348092,2.90237889443592e-05,0.0134433890569687,"CvsT2",493,327,506,1072,415,456,394,402,563,319,344,473,407,604,444,"Mcavernosa10311"
"50",67.921375309079,-1.43965390950083,0.314293683985942,-4.58060082927161,4.63642020612397e-06,0.00362394194361165,"CvsT2",109,63,46,77,54,84,55,65,50,22,64,78,63,109,67,"Mcavernosa08717"
"51",125.754932676442,1.01804484438601,0.266038832809092,3.82667760806393,0.000129884444462228,0.0402566999099869,"CvsT2",120,85,227,409,44,164,60,88,249,150,115,158,77,96,99,"Mcavernosa21617"
"52",136.669690118324,-2.18273818988454,0.424178072908575,-5.14580627640079,2.66374206931727e-07,0.000320484810024745,"CvsT2",212,94,49,73,46,186,124,101,44,91,238,183,176,189,125,"Mcavernosa18547"
"53",656.156600845764,-1.84577800758567,0.359438643961956,-5.13516851510555,2.81891324985782e-07,0.000320484810024745,"CvsT2",1191,530,305,624,513,762,622,804,327,264,432,909,810,845,540,"Mcavernosa12043"
"54",59.1886745752613,-1.4993229588615,0.378217225494184,-3.96418475362265,7.36471995763008e-05,0.0263151965114634,"CvsT2",67,32,38,119,125,40,72,36,82,33,33,57,41,76,35,"Mcavernosa16456"
"55",60.0532481930039,-2.69199768260755,0.515444491839361,-5.22267232500859,1.76359305833258e-07,0.000245061053194524,"CvsT2",90,28,23,63,81,21,80,103,32,14,19,20,57,182,46,"Mcavernosa01252"
"56",23.0144418151112,-2.78278202251954,0.610643264838072,-4.55713209783369,5.18568125824459e-06,0.00381483116562393,"CvsT2",29,24,5,25,44,25,18,22,3,25,10,24,20,22,18,"Mcavernosa02620"
"57",43.7846153695325,-4.29135985059578,0.949815484700978,-4.51809843039861,6.23974779549939e-06,0.00433523810725085,"CvsT2",69,42,0,31,108,62,27,26,0,15,35,47,45,52,32,"Mcavernosa02621"
"58",149.195413567758,-1.02900269275951,0.219041739249026,-4.69774708823715,2.63046868382246e-06,0.00219310942399224,"CvsT2",206,111,104,231,112,205,113,103,144,92,169,183,145,217,129,"Mcavernosa14558"
"59",262.173515554721,-1.78398250346377,0.312431209608584,-5.71000094932498,1.12975543333136e-08,2.40631921188122e-05,"CvsT2",444,216,156,317,221,299,290,141,189,152,249,228,263,539,177,"Mcavernosa13241"
"60",129.019574017764,1.07151713337485,0.262199641296615,4.08664606891161,4.37653985972969e-05,0.0182443358285932,"CvsT2",159,84,190,578,44,148,65,81,358,85,89,148,94,132,105,"Mcavernosa02339"
"61",328.171089224896,0.734092126392458,0.189253198995466,3.87888886575728,0.000104934678027516,0.0354679211733003,"CvsT2",399,226,507,1079,154,398,184,185,689,280,314,373,237,271,303,"Mcavernosa13828"
"62",229.292654240467,-2.71939910825278,0.518128056310425,-5.24850772918482,1.53336208480672e-07,0.00023970282790741,"CvsT2",360,72,97,262,665,122,227,206,122,79,60,81,281,374,167,"Mcavernosa25973"
"63",24.3794293136163,-1.61789796029084,0.385274590753351,-4.19933730155229,2.67697298071562e-05,0.0162606987342897,"CvsT3",31,20,12,26,24,32,14,27,17,9,22,38,21,32,32,"STRG.15869"
"64",285.148275384159,-1.08032936735749,0.275747564244854,-3.91782016394602,8.93533259471619e-05,0.0455916410312799,"CvsT3",355,230,288,289,180,383,176,169,243,357,317,330,284,366,236,"Mcavernosa30960"
"65",48.3775175556967,2.62160500530521,0.428284153526894,6.12118142526743,9.28840719071757e-10,1.71057523325541e-06,"CvsT3",23,14,135,290,14,32,13,16,320,39,12,34,25,40,23,"Mcavernosa30573"
"66",80.8354241079748,2.62108484345424,0.428316869575686,6.11949943986757,9.3869760369927e-10,1.71057523325541e-06,"CvsT3",23,21,285,435,28,46,26,40,546,39,39,43,24,52,55,"Mcavernosa30572"
"67",43.9545456035024,4.20762468867589,0.601279927386925,6.9977800638741,2.60049880312605e-12,3.09100008779067e-08,"CvsT3",7,7,98,367,13,25,8,3,471,20,6,11,8,21,11,"Mcavernosa30575"
"68",67.2133170145486,3.36451038072796,0.486904149286738,6.910005564045,4.84634695483014e-12,3.09100008779067e-08,"CvsT3",13,19,179,474,23,32,13,19,622,36,12,29,21,34,21,"Mcavernosa30574"
"69",90.2634745080796,0.756101913369796,0.177585589221179,4.25767606868195,2.06562962502781e-05,0.0140070393688954,"CvsT3",96,57,165,322,55,99,56,66,199,78,55,79,76,92,64,"Mcavernosa05091"
"70",189.25501905301,5.3460858774681,1.05611385583294,5.06203554469205,4.14803663155574e-07,0.000529123552721251,"CvsT3",51,13,1525,2738,15,27,68,22,12,33,16,18,47,300,13,"Mcavernosa05196"
"71",261.992297906827,-1.21414419197045,0.245529382819387,-4.94500567723733,7.61416454165719e-07,0.000882966208121628,"CvsT3",325,252,156,352,123,328,221,292,286,198,285,324,216,259,274,"Mcavernosa30729"
"72",62.8032387982434,-2.00555937079074,0.432774223566904,-4.63419321571653,3.58332198759111e-06,0.00351606579028555,"CvsT3",78,53,24,53,65,88,52,81,31,13,63,87,60,82,64,"Mcavernosa26093"
"73",328.905102243987,-2.55560671649893,0.489115330101454,-5.22495730397335,1.74195299830923e-07,0.000246892804960362,"CvsT3",422,347,137,206,310,521,219,320,124,60,560,390,281,353,368,"Mcavernosa24709"
"74",41.0754131452848,-3.20946839969548,0.600703925494864,-5.34284572395877,9.14986342017192e-08,0.000145894572234641,"CvsT3",37,40,6,31,25,64,49,33,7,11,31,110,27,57,56,"Mcavernosa07006"
"75",41.1807778506932,3.29854858766793,0.833340602612582,3.95822377708075,7.55091980855588e-05,0.0401331387824745,"CvsT3",7,8,135,167,11,21,0,14,363,34,8,20,34,43,5,"Mcavernosa13956"
"76",41.6698066266137,-2.09934597043751,0.474278350051742,-4.42640059409939,9.58185075676447e-06,0.00814840588355251,"CvsT3",54,46,13,28,18,57,39,23,36,15,49,64,42,78,45,"Mcavernosa15503"
"77",244.617249293395,-1.17065910941312,0.282911843152839,-4.13789361508167,3.50508811742102e-05,0.019439523489488,"CvsT3",334,215,201,411,99,286,197,196,211,157,346,291,261,280,220,"Mcavernosa29012"
"78",48.8311865525838,3.97506730396992,0.605057226848627,6.56973774972264,5.04039553707136e-11,1.60738213677206e-07,"CvsT3",8,10,112,405,16,31,8,3,509,22,6,15,8,24,12,"Mcavernosa30571"
"79",54.0972095167914,3.77075515097059,0.562532124761953,6.70318188950768,2.0392936011428e-11,8.6710763920592e-08,"CvsT3",12,12,127,404,14,26,8,11,558,32,10,16,10,26,17,"Mcavernosa30570"
"80",67.921375309079,-1.32386166753244,0.314379182332167,-4.21103476926049,2.54203614104399e-05,0.0162131065075786,"CvsT3",109,63,46,77,54,84,55,65,50,22,64,78,63,109,67,"Mcavernosa08717"
"81",136.669690118324,-2.68666737986224,0.421568033905823,-6.37303392045716,1.85324874966424e-10,4.72800821014342e-07,"CvsT3",212,94,49,73,46,186,124,101,44,91,238,183,176,189,125,"Mcavernosa18547"
"82",656.156600845764,-1.65071820238897,0.359523489835604,-4.59140570521213,4.40270549971698e-06,0.0040114936681707,"CvsT3",1191,530,305,624,513,762,622,804,327,264,432,909,810,845,540,"Mcavernosa12043"
"83",21.2376153269723,3.05316945190261,0.712480265583676,4.28526879885072,1.82518373462487e-05,0.0140070393688954,"CvsT3",14,10,76,83,9,19,8,9,136,3,0,8,11,31,13,"Mcavernosa00001"
"84",53.9311192005941,1.24001173319722,0.291394177728997,4.25544443908026,2.08634170593456e-05,0.0140070393688954,"CvsT3",70,23,117,209,52,40,45,42,130,16,30,39,36,51,50,"Mcavernosa13005"
"85",62.576188560493,-1.08736157483386,0.278917169846064,-3.89851071353541,9.67861193461543e-05,0.047484759168444,"CvsT3",81,47,41,97,41,65,44,62,81,35,84,89,61,66,55,"Mcavernosa09510"
"86",149.195413567758,-1.05065034770539,0.218054926622863,-4.81828300776041,1.44798887581662e-06,0.00153921217499306,"CvsT3",206,111,104,231,112,205,113,103,144,92,169,183,145,217,129,"Mcavernosa14558"
"87",426.232262646165,-5.34480804303799,1.28164739565527,-4.17026403764143,3.0424693106722e-05,0.0176407902395157,"CvsT3",74,2302,16,139,4,89,436,411,30,91,123,108,434,546,453,"Mcavernosa15302"
"88",18.3986087081639,-2.21705037558269,0.520136386142232,-4.2624404572543,2.02206387283183e-05,0.0140070393688954,"CvsT3",23,15,6,21,5,24,13,22,9,6,33,27,20,26,19,"Mcavernosa18489"
"89",285.148275384159,-1.30517762586291,0.275091007735714,-4.74453031600663,2.08990679914178e-06,0.00373376777572387,"CvsT4",355,230,288,289,180,383,176,169,243,357,317,330,284,366,236,"Mcavernosa30960"
"90",48.3775175556967,1.877006535893,0.410691899248159,4.57035198242084,4.86905724777192e-06,0.00761155374257945,"CvsT4",23,14,135,290,14,32,13,16,320,39,12,34,25,40,23,"Mcavernosa30573"
"91",80.8354241079748,2.53692152780238,0.426786257639898,5.944243710731,2.77736131917406e-09,2.29765008228639e-05,"CvsT4",23,21,285,435,28,46,26,40,546,39,39,43,24,52,55,"Mcavernosa30572"
"92",43.9545456035024,3.08014044331105,0.55975956549553,5.50261332396231,3.74202541554655e-08,0.000116994424617063,"CvsT4",7,7,98,367,13,25,8,3,471,20,6,11,8,21,11,"Mcavernosa30575"
"93",67.2133170145486,2.7646448394278,0.474133927181954,5.83093653698155,5.51171457449159e-09,2.29765008228639e-05,"CvsT4",13,19,179,474,23,32,13,19,622,36,12,29,21,34,21,"Mcavernosa30574"
"94",84.4999454592228,-1.5379052425932,0.385829263872499,-3.98597355513556,6.72039971065362e-05,0.0466918437674634,"CvsT4",162,71,44,59,67,95,63,70,90,66,55,61,118,133,75,"Mcavernosa10782"
"95",437.765551457044,-0.688347847746797,0.172144527798967,-3.99866238298705,6.3701470249707e-05,0.0466918437674634,"CvsT4",574,372,476,808,338,496,300,321,458,461,378,494,372,504,360,"Mcavernosa11724"
"96",46.2108999204718,-4.70246770459851,1.11258412127061,-4.22661766844932,2.3723024233338e-05,0.0197786760708083,"CvsT4",38,9,6,17,4,12,24,56,6,7,6,8,292,105,30,"Mcavernosa18652"
"97",48.8311865525838,3.0243615096101,0.576772448058852,5.2435956672145,1.57477097338784e-07,0.000328234763219806,"CvsT4",8,10,112,405,16,31,8,3,509,22,6,15,8,24,12,"Mcavernosa30571"
"98",54.0972095167914,2.91923818592881,0.539884326561985,5.40715490764233,6.40337586055992e-08,0.000160161237024325,"CvsT4",12,12,127,404,14,26,8,11,558,32,10,16,10,26,17,"Mcavernosa30570"
"99",136.669690118324,-2.47937307490951,0.42228621446106,-5.87130952895016,4.32366149794601e-09,2.29765008228639e-05,"CvsT4",212,94,49,73,46,186,124,101,44,91,238,183,176,189,125,"Mcavernosa18547"
"100",656.156600845764,-1.6214534010619,0.359545851508451,-4.50972635133794,6.49113024983453e-06,0.00834979361079804,"CvsT4",1191,530,305,624,513,762,622,804,327,264,432,909,810,845,540,"Mcavernosa12043"
"101",67.8741326419284,-4.84003825886524,1.17793336745475,-4.10892363913885,3.9750747474336e-05,0.0310701779946279,"CvsT4",169,47,12,7,32,166,11,50,6,14,7,0,215,170,69,"Mcavernosa30410"
"102",53.9311192005941,1.25873796564157,0.291603627752727,4.31660598786841,1.58446618348196e-05,0.0152425646850965,"CvsT4",70,23,117,209,52,40,45,42,130,16,30,39,36,51,50,"Mcavernosa13005"
"103",149.195413567758,-0.948452579327108,0.218745521405172,-4.33587199058734,1.45183420432765e-05,0.0152425646850965,"CvsT4",206,111,104,231,112,205,113,103,144,92,169,183,145,217,129,"Mcavernosa14558"
"104",230.140105098117,-4.00107603755759,0.888388663196814,-4.50374504235563,6.67663010618746e-06,0.00834979361079804,"CvsT4",639,121,47,42,85,544,47,145,71,119,49,12,700,569,169,"Mcavernosa22347"
"105",180.791274146135,-4.00828950847396,0.938384448146441,-4.27147904719798,1.94180774624072e-05,0.0173458911960617,"CvsT4",526,73,27,18,54,345,31,97,77,102,65,17,605,496,108,"Mcavernosa22344"
"106",69.5541376499238,-3.98613950858077,0.922782606645192,-4.31969510464931,1.56244919680158e-05,0.0152425646850965,"CvsT4",64,5,14,36,12,39,24,210,15,32,9,17,364,51,26,"Mcavernosa24249"
"107",381.333064347684,5.85579417349577,1.19415361998052,4.90371931677543,9.40388380160325e-07,0.0119955941773251,"T1vsT3",23,26,310,735,16,71,24,3022,19,19,27,15,33,219,792,"Mcavernosa07053"
"108",229.292654240467,2.72649475458079,0.522890108623233,5.21427869760176,1.84533855717522e-07,0.00235391386353272,"T2vsT3",360,72,97,262,665,122,227,206,122,79,60,81,281,374,167,"Mcavernosa25973"
