"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast"
"1","rna-XR_003447215.1",61.1106494202375,2.25934174284885,0.670705630659886,3.3686041082225,0.000755498589868055,0.0432710566521449,"control_vs_high"
"2","rna-XM_027181688.1",421.948237031862,1.90380298517116,0.476061441010323,3.99906991234326,6.35918949735608e-05,0.00678033447919798,"control_vs_high"
"3","gene-LOC113684962|LOC113684962",28.8342991299947,1.67411548174678,0.392985587864795,4.25999205427032,2.04434171094127e-05,0.00278613150435134,"control_vs_high"
"4","rna-XM_027202548.1",249.281346860477,0.856688862056682,0.247167994265387,3.46601858627719,0.000528226762686774,0.0332245029607023,"control_vs_high"
"5","rna-XM_027199782.1",84.2661630117304,1.28695997924842,0.306284991617515,4.20183820451625,2.64756336850506e-05,0.00339459060001298,"control_vs_high"
"6","rna-XR_003446838.1",47.1147697241245,1.07847125554715,0.307259559946641,3.50996810557965,0.000448160447063126,0.0298160869437331,"control_vs_high"
"7","rna-XM_027193833.1",206.069174465756,1.31911352573779,0.273141362840032,4.82941694374695,1.36933415314763e-06,0.000307602244766164,"control_vs_high"
"8","rna-XM_027191984.1",503.653509184419,-0.566650178945536,0.166080048771632,-3.41190999844123,0.000645094085604178,0.0382748009949475,"control_vs_high"
"9","rna-XM_027191315.1",137.682820523938,1.84655065362325,0.37886391200946,4.87391539571376,1.09407859691572e-06,0.000253507630324098,"control_vs_high"
"10","rna-XR_003447424.1",26.9307177455905,1.93838870053078,0.348824889301895,5.55691053012326,2.74591418656264e-08,1.35703079099925e-05,"control_vs_high"
"11","rna-XM_027196767.1",260.261524220858,-1.11745380388515,0.307890873479802,-3.62938268112861,0.000284099811848176,0.0206473716199072,"control_vs_high"
"12","gene-LOC113664962|LOC113664962",458.892579567017,1.8574352315757,0.491409676032842,3.77981004885945,0.000156948046943904,0.0133075018038662,"control_vs_high"
"13","rna-XM_027182026.1",147.567508071214,1.67336450497925,0.343395769297439,4.87299103423094,1.09921213356694e-06,0.000253507630324098,"control_vs_high"
"14","rna-XM_027180593.1",194.11999442017,0.896388947093291,0.235882023177912,3.8001579561542,0.000144603885897478,0.01263239098166,"control_vs_high"
"15","STRG.4640|LOC113680168",171.848209810261,1.27507385362281,0.385511467670166,3.30748618537525,0.000941373548177498,0.0497949182349424,"control_vs_high"
"16","rna-XM_027184360.1",26.9198690267523,-1.35937705384531,0.34696756947055,-3.91787928744935,8.93314186622774e-05,0.00860705187896931,"control_vs_high"
"17","STRG.3767|LOC113676766",18.4797463137118,2.20801577786849,0.411896739120302,5.36060514240585,8.29436346599738e-08,3.33645592724085e-05,"control_vs_high"
"18","rna-XM_027194641.1",113.886072653304,3.80722886043522,1.09419020465351,3.47949455610492,0.000502360575602804,0.0320608539140846,"control_vs_high"
"19","rna-XR_003446322.1",40.4279546768006,1.16581398195756,0.291687226236695,3.99679477568736,6.42059171480939e-05,0.00678033447919798,"control_vs_high"
"20","rna-XM_027193820.1",246.902814894099,-1.20929146003237,0.25275288921776,-4.78448125271676,1.71429496284022e-06,0.000361611706978626,"control_vs_high"
"21","rna-XR_003447353.1",177.876492645524,-1.21415832240877,0.262139543326418,-4.6317251758423,3.62631309142494e-06,0.00069693708380419,"control_vs_high"
"22","gene-LOC113684083|LOC113684083",413.285600047913,-1.26948169383475,0.334965684607045,-3.78988580673271,0.000150716555502456,0.0130058755296094,"control_vs_high"
"23","STRG.3580|LOC113676041",268.559586915832,0.950339653983159,0.270964847735987,3.50724332666619,0.000452774920123802,0.0298734736776545,"control_vs_high"
"24","rna-XM_027200735.1",241.239983932135,1.53036393978302,0.437118812756749,3.50102511061368,0.000463472171672727,0.0301276665264441,"control_vs_high"
"25","STRG.574|LOC113685185",854.321477611171,-0.499376645977772,0.151023706800375,-3.30661097226181,0.000944319379995281,0.0497984521822511,"control_vs_high"
"26","rna-XM_027183030.1",308.710385194101,-1.5894802997037,0.37959011712886,-4.18735954383163,2.82218562140478e-05,0.00356316384623639,"control_vs_high"
"27","rna-XM_027192257.1",59.1339004787968,1.43243536359035,0.362582543960387,3.95064623890677,7.79404570056368e-05,0.00774790853348563,"control_vs_high"
